ID,unit,square,sub.square,raw.material,termal.alteration,class,blank,technology,technology.extended,cortex,cortex.y.n,preservation,preservation.extended,length,width,thickness,elongation,robustness,platform.width,platform.thickness,platformW.T.,platform.type,platform.shape,platform.angle,dorsal.thinning,bulb,bulb.type,bulbar.scar,lip,lip.type,curvature,torsion,cross.section,cross.section.symmetry,scar.count,axiality,scar.pattern,distal.end,distal.end.profile,blank.shape,bladelet.neg.blade,blade.neg.flake,typology,retouch.position,dorsal.retouch.localization,ventral.retouch.localization,retouch.length,volume,surface,mesh
RF.b_8348,D3b.alpha,pre.80,NA,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Complete,Complete,13.60000038,6.199999809,1.200000048,2.193548516,5.166666302,0.200000003,0.200000003,NA,Punctiform,Punctiform,75,Abrasion,TRUE,Moderate,FALSE,TRUE,Moderate,Curved,0,Triangular,TRUE,1,Axial,Unidirectional convergent,Pointed,Pointed,Convergent,FALSE,FALSE,NA,NA,NA,NA,NA,59.91556931,140.5957655,Yes
RF.b_9336,D3d.base,47,f,Scaglia.Variegata,FALSE,Blank,Blade,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,12.69999981,2.299999952,NA,5.521739162,4.400000095,1.299999952,3.384615582,Plain,Oval,75,Abrasion,TRUE,Moderate,FALSE,TRUE,Pronounced,Curved slightly,0,Polyhedral,TRUE,3,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9337,D3d,46,g,Maiolica,FALSE,Blank,Blade,Optimal,Optimal,0%,no,Complete,Complete,56,21.79999924,2.700000048,2.568807429,8.074073649,5,0.600000024,8.333333002,Linear,Linear,60,Abrasion,FALSE,NA,FALSE,TRUE,Moderate,Curved,0,Triangular,TRUE,2,Axial,Unidirectional parallel,Convex,Feathered,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,1152.421997,1580.557982,Yes
RF.b_9338,D3b.alpha,50,i,Maiolica,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,33-66%,yes,Mesial,Mesial,NA,20.29999924,8.399999619,NA,2.416666686,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Lateral steep,FALSE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9339,D3b.alpha,78,d,Other,FALSE,Blank,Bladelet,Maintenance,Spall,0%,no,Complete,Complete,32,4.400000095,6.300000191,7.272727115,0.698412692,2.099999905,2,NA,Plain,Triangular,60,NA,FALSE,NA,FALSE,TRUE,Pronounced,Straight,0,Lateral steep,FALSE,1,Axial,Unidirectional parallel,Pointed,Pointed,Sub-parallel,FALSE,FALSE,NA,Direct,NA,NA,NA,,,
RF.b_9340,D3d.base,76,g,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Mesial,Mesial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Triangular,TRUE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9341,D3b.alpha,50,c,Scaglia.Rossa,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,7.900000095,1.399999976,NA,5.642857307,1.5,0.600000024,NA,Plain,Oval,60,Abrasion,FALSE,NA,FALSE,TRUE,Moderate,Straight,0,Triangular,TRUE,1,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9342,D3d,67,h,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Mesial,Mesial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Triangular,TRUE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9343,D3d.base,66,b,Scaglia.Rossa,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,1-33%,yes,Proximal,Mesio-proximal,NA,45.79999924,15.5,NA,2.95483866,16.60000038,6,NA,Plain,Rectangular,90,NA,TRUE,Pronounced,FALSE,FALSE,NA,Straight,0,Trapezoidal,TRUE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9344,D3d.base,47,h,Scaglia.Rossa,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,33-66%,yes,Distal,Distal,NA,26.20000076,8.800000191,NA,2.977272749,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Curved slightly,0,Lateral steep,FALSE,1,Axial,Unidirectional transverse,Convex,Feathered,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9345,D3a+b,77,f,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Distal,Distal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Triangular,TRUE,1,Axial,Unidirectional convergent,Pointed,Pointed,Convergent,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9346,D3d,88,d,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,NA,NA,NA,NA,6.5,3.5,NA,Plain,Oval,90,NA,TRUE,Pronounced,FALSE,FALSE,NA,NA,NA,Trapezoidal,TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9347,D3d.base,66,h,Maiolica,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,1-33%,yes,Complete,Complete,28.70000076,27.89999962,8.399999619,1.028673877,3.321428677,26.39999962,11,NA,Plain,Oval,60,NA,TRUE,Moderate,FALSE,FALSE,NA,Straight,0,Trapezoidal,TRUE,2,Axial,Bidirectional,Straight,Step,Convergent,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9348,D3d,88,i,Maiolica,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,1-33%,yes,Proximal,Mesio-proximal,NA,33.40000153,13.89999962,NA,2.402877874,7.300000191,3.799999952,NA,Plain,Triangular,90,NA,TRUE,Moderate,FALSE,FALSE,NA,Straight,0,Trapezoidal,TRUE,2,NA,Bidirectional,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9349,D3d,56,g,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Mesial,Mesial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Triangular,TRUE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9350,D3d,78,h,Maiolica,FALSE,Blank,Flake,Maintenance,Maintenance,0%,no,Distal,Mesio-distal,NA,7.300000191,6.300000191,NA,1.158730154,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Lateral steep,FALSE,2,Axial,Crossed,Convex,Feathered,Sub-parallel,FALSE,TRUE,NA,NA,NA,NA,NA,,,
RF.b_9351,D3d,66,d,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Mesial,Mesial,NA,8.899999619,1.899999976,NA,4.684210384,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Triangular,TRUE,1,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9352,D3d,89,h,Maiolica,FALSE,Blank,Blade,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,13.60000038,3.299999952,NA,4.121212296,3.900000095,1.200000048,3.24999995,Plain,Oval,75,Abrasion,TRUE,Moderate,FALSE,TRUE,Moderate,Straight,0,Triangular,TRUE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9353,D3d,46,e,Maiolica,FALSE,Blank,Blade,Maintenance,Crest-second,0%,no,Proximal,Mesio-proximal,NA,14,7,NA,2,1.799999952,1,1.799999952,Plain,Triangular,75,NA,FALSE,NA,FALSE,TRUE,Moderate,Straight,0,Trapezoidal,TRUE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9354,D3d,66,d,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,9.600000381,2.900000095,NA,3.31034485,2.5,1,NA,Plain,Winged,60,Abrasion,TRUE,Moderate,FALSE,TRUE,Moderate,Straight,2L,Trapezoidal,FALSE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9355,D3d,56,e,Scaglia.Rossa,FALSE,Blank,Flake,Maintenance,Tablet,0%,no,Complete,Complete,38,29.29999924,11.69999981,1.296928361,2.50427348,24,8.899999619,NA,Faceted,Rectangular,90,NA,TRUE,Pronounced,FALSE,FALSE,NA,Curved slightly,0,Trapezoidal,TRUE,2,Axial,Other,Straight,Hinged,Sub-parallel,FALSE,TRUE,NA,NA,NA,NA,NA,,,
RF.b_9356,D3d.base,47,f,Scaglia.Variegata,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Complete,Complete,30.29999924,30,6.5,1.009999975,4.615384615,12.39999962,3.700000048,NA,Plain,Rectangular,75,NA,TRUE,Moderate,FALSE,FALSE,NA,Curved slightly,0,Trapezoidal,TRUE,2,Axial,Crossed,Straight,Step,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9357,D3b.alpha,78,g,Maiolica,FALSE,Tool,Flake,Semi-cortical,Semi-cortical,33-66%,yes,Complete,Complete,27.79999924,38.09999847,7.199999809,0.729658802,5.291666595,4.400000095,0.600000024,NA,Linear,Linear,75,NA,TRUE,Moderate,FALSE,FALSE,NA,Curved,0,Trapezoidal,TRUE,2,Axial,Unidirectional parallel,Irregular,Feathered,Convex,FALSE,FALSE,Endscraper,Direct,Partial right,NA,10.69999981,,,
RF.b_9358,D3d,88,c,Maiolica,FALSE,Blank,Flake,Maintenance,Crest-neo,1-33%,yes,Mesial,Mesial,NA,32.90000153,8.800000191,NA,3.738636456,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Lateral steep,FALSE,2,NA,Unidirectional parallel,NA,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9359,D3a+b,76,a,Maiolica,FALSE,Blank,Blade,Maintenance,Debordant,0%,no,Proximal,Mesio-proximal,NA,21.29999924,6,NA,3.549999873,3.700000048,3.099999905,1.193548439,Plain,Triangular,45,NA,TRUE,Moderate,FALSE,FALSE,NA,Curved slightly,0,Lateral steep,FALSE,1,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9360,D3d.base,77,i,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Complete,Complete,25.5,16,3,1.59375,5.333333333,4.699999809,1.299999952,NA,Cortical,Rectangular,75,NA,TRUE,Moderate,FALSE,FALSE,NA,Curved slightly,0,Trapezoidal,TRUE,2,Off-axis left,Unidirectional convergent,Pointed,Pointed,Convergent,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9361,D3a+b,76,d,NA,FALSE,Blank,Blade,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,28,9.399999619,NA,2.978723525,4.5,2.5,1.8,Plain,Triangular,75,NA,TRUE,Moderate,FALSE,TRUE,Moderate,Straight,0,Triangular,TRUE,1,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9362,D3d,77,h,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,NA,NA,NA,NA,6.099999905,4.599999905,NA,Plain,Triangular,60,NA,TRUE,Moderate,TRUE,FALSE,NA,NA,NA,Triangular,TRUE,1,NA,Unidirectional convergent,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9363,D3d,66,g,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Complete,Complete,27.5,23.20000076,4.400000095,1.185344789,5.272727332,5.5,2.200000048,NA,Plain,Oval,75,Hinged scars,TRUE,Moderate,TRUE,FALSE,NA,Curved,0,Trapezoidal,TRUE,2,Axial,Unidirectional convergent,Straight,Plunging,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9364,D3d,66,d,Maiolica,FALSE,Blank,Flake,Initialization,Cortical,66-99%,yes,Complete,Complete,33,31.29999924,6,1.054313125,5.21666654,3.799999952,2.299999952,NA,Plain,Oval,60,Hinged scars,TRUE,Moderate,TRUE,FALSE,NA,Straight,0,Trapezoidal,TRUE,2,Axial,Unidirectional parallel,Straight,Feathered,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9365,D3d,78,a,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Mesial,Mesial,NA,10.60000038,3,NA,3.53333346,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Triangular,TRUE,1,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9366,D3d,66,d,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Mesial,Mesial,NA,8.199999809,2.200000048,NA,3.72727256,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Triangular,TRUE,1,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9367,D3b.alpha,68,b,Scaglia.Variegata,FALSE,Blank,Flake,Maintenance,Maintenance,0%,no,Complete,Complete,35,19.70000076,3.200000048,1.776649677,6.156250147,4.900000095,1.5,NA,Plain,Oval,75,NA,FALSE,NA,FALSE,TRUE,Pronounced,Curved,0,Trapezoidal,TRUE,2,Axial,Unidirectional parallel,Convex,Feathered,Sub-parallel,FALSE,TRUE,NA,NA,NA,NA,NA,,,
RF.b_9368,D3d,46,b,Other,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,33.90000153,5.599999905,NA,6.053571804,6.300000191,2.200000048,NA,Plain,Oval,90,NA,TRUE,Moderate,FALSE,TRUE,Pronounced,NA,NA,Triangular,TRUE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9369,D3d,56,d,Scaglia.Variegata,FALSE,Blank,Flake,Initialization,Cortical,66-99%,yes,Proximal,Mesio-proximal,NA,39,9,NA,4.333333333,14.60000038,5.5,NA,Plain,Oval,60,NA,TRUE,Pronounced,FALSE,FALSE,NA,NA,NA,Trapezoidal,TRUE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9370,D3d,66,h,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Complete,Complete,28.89999962,20.39999962,7.300000191,1.416666674,2.794520423,4.900000095,2.200000048,NA,Plain,Triangular,60,NA,TRUE,Moderate,FALSE,FALSE,NA,Straight,0,Lateral steep,FALSE,2,Axial,Unidirectional parallel,Convex,Feathered,Convergent,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9371,D3b.alpha,48,b,Undetermined,TRUE,Blank,Flake,Optimal,Optimal,0%,no,Mesial,Mesial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Triangular,TRUE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9372,D3d.base,76,d,Maiolica,FALSE,Blank,Blade,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,20.39999962,4.599999905,NA,4.434782618,2.299999952,1.299999952,1.769230797,Plain,Rectangular,75,Abrasion;Pointed scars,TRUE,Moderate,FALSE,TRUE,Moderate,Straight,0,Polyhedral,TRUE,3,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9373,D3d.base,76,g,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Mesial,Mesial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Trapezoidal,TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9374,D3d,67,f,Maiolica,FALSE,Blank,Flake,Initialization,Cortical,100%,yes,Distal,Distal,NA,27.79999924,5.699999809,NA,4.877193012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Trapezoidal,TRUE,0,Axial,Other,Convex,Feathered,Convergent,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9376,D3a+b,77,f,Maiolica,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,33-66%,yes,Distal,Distal,NA,15.39999962,8,NA,1.924999952,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Trapezoidal,TRUE,2,Axial,Crossed,Convex,Feathered,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9377,D3d,57,f,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Mesial,Mesial,NA,11.69999981,2.799999952,NA,4.178571432,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Polyhedral,TRUE,4,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9378,D3d.base,57,c,Maiolica,FALSE,Blank,Bladelet,Maintenance,Maintenance,0%,no,Distal,Mesio-distal,25.29999924,10,2,NA,5,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Curved,0,Polyhedral,TRUE,5,Axial,Unidirectional convergent,Pointed,Plunging,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9380,D3a+b,76,a,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,NA,NA,NA,NA,18,8,NA,Plain,Oval,60,NA,TRUE,Moderate,FALSE,FALSE,NA,NA,NA,Triangular,TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9381,D3d.base,57,c,Maiolica,FALSE,Blank,Flake,Maintenance,Tablet,1-33%,yes,Proximal,Mesio-proximal,NA,31,11.5,NA,2.695652174,12.60000038,9.5,NA,Faceted,Rectangular,75,NA,TRUE,Pronounced,TRUE,FALSE,NA,Straight,0,Lateral steep,FALSE,2,NA,Crossed,NA,NA,Sub-parallel,FALSE,TRUE,NA,NA,NA,NA,NA,,,
RF.b_9382,D3a+b,76,a,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Proximal,NA,NA,NA,NA,NA,5.900000095,1,NA,Linear,Irregular,60,Abrasion,TRUE,Moderate,FALSE,FALSE,NA,NA,NA,Polyhedral,TRUE,3,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9383,D3d.base,67,c,Maiolica,FALSE,Blank,Flake,Maintenance,Crest-neo,1-33%,yes,Distal,Mesio-distal,NA,31.70000076,14.19999981,NA,2.23239445,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Curved,0,Triangular,TRUE,1,Axial,Unidirectional parallel,Straight,Plunging,Sub-parallel,FALSE,TRUE,NA,NA,NA,NA,NA,,,
RF.b_9384,D3d,67,f,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,NA,NA,NA,NA,7.699999809,0.699999988,NA,Cortical,Linear,75,NA,TRUE,Moderate,FALSE,FALSE,NA,NA,NA,Triangular,TRUE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9386,D3d,78,c,Maiolica,FALSE,Blank,Blade,Optimal,Optimal,0%,no,Mesial,Mesial,NA,20,6.900000095,NA,2.898550685,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Trapezoidal,TRUE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9387,D3d,67,f,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Complete,Complete,29.89999962,30.29999924,8.699999809,0.986798692,3.482758609,4.5,2.700000048,NA,Plain,Oval,60,NA,TRUE,Moderate,FALSE,TRUE,Moderate,Curved slightly,0,Trapezoidal,TRUE,2,Axial,Centripedal,Straight,Feathered,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9388,D3d.base,67,i,Maiolica,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,1-33%,yes,Proximal,Mesio-proximal,NA,26.60000038,4.599999905,NA,5.782608898,3.5,2.900000095,NA,Plain,Oval,60,NA,TRUE,Moderate,FALSE,TRUE,Pronounced,Straight,0,Lateral steep,FALSE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9389,D3d,56,b,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Mesial,Mesial,NA,10.30000019,2.200000048,NA,4.681818167,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Trapezoidal,TRUE,2,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9390,D3b.alpha,68,i,Maiolica,FALSE,Tool,Blade,Semi-cortical,Semi-cortical,33-66%,yes,Mesial,Mesial,NA,19,6.800000191,NA,2.794117569,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Straight,0,Triangular,TRUE,1,NA,Unidirectional parallel,NA,NA,Sub-parallel,FALSE,FALSE,Truncation,Direct,Apex,NA,2.299999952,,,
RF.b_9391,D3d.base,66,g,Scaglia.Variegata,FALSE,Blank,Blade,Maintenance,Maintenance,0%,no,Proximal,Mesio-proximal,NA,12.30000019,2.5,NA,4.920000076,2.200000048,0.400000006,5.500000037,Linear,Linear,60,Abrasion,FALSE,NA,FALSE,TRUE,Moderate,Curved,0,Polyhedral,TRUE,4,NA,Unidirectional convergent,NA,NA,Sub-parallel,TRUE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9392,D3d,57,f,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Distal,Mesio-distal,NA,10.39999962,2.5,NA,4.159999847,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Curved slightly,0,Triangular,TRUE,1,Axial,Unidirectional convergent,Straight,Feathered,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,442.3856812,636.6605817,Yes
RF.b_9393,D3d.base,76,g,Maiolica,FALSE,Blank,Flake,Semi-cortical,Semi-cortical,1-33%,yes,Complete,Complete,28.29999924,15.10000038,6.300000191,1.874172088,2.396825385,4.800000191,2,NA,Plain,Triangular,45,NA,TRUE,Moderate,FALSE,FALSE,NA,Straight,1L,Trapezoidal,TRUE,2,Axial,Crossed,Convex,Feathered,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9394,D3d.base,76,h,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Complete,Complete,29.89999962,32,5.699999809,0.934374988,5.614035276,11.80000019,4.099999905,NA,Cortical,Oval,75,Hinged scars,TRUE,Moderate,FALSE,FALSE,NA,Curved,0,Trapezoidal,TRUE,2,Axial,Unidirectional convergent,Straight,Plunging,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9395,D3d.base,66,d,Maiolica,FALSE,Blank,Bladelet,Optimal,Optimal,0%,no,Distal,Mesio-distal,NA,10.30000019,3.5,NA,2.942857197,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Curved,0,Trapezoidal,TRUE,2,Axial,Unidirectional parallel,Straight,Feathered,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9396,D3d,88,e,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Mesial,Mesial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,Trapezoidal,TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9397,D3b,77,i,Scaglia.Variegata,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,NA,NA,NA,NA,31,10,NA,Plain,Rectangular,75,NA,TRUE,Pronounced,FALSE,FALSE,NA,NA,NA,Trapezoidal,TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9398,D3a+b,77,c,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,NA,NA,NA,NA,2.799999952,1.299999952,NA,Plain,Oval,75,NA,TRUE,Moderate,FALSE,FALSE,NA,NA,NA,Flat,FALSE,0,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9399,D3d,56,d,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Complete,Complete,34.29999924,19.60000038,8.199999809,1.749999927,2.390244005,2.900000095,1,NA,Plain,Triangular,75,Hinged scars,TRUE,Moderate,FALSE,FALSE,NA,Straight,0,Polyhedral,TRUE,3,Axial,Unidirectional parallel,Straight,Feathered,Sub-parallel,FALSE,TRUE,NA,NA,NA,NA,NA,,,
RF.b_9400,D3d,88,h,Maiolica,FALSE,Blank,Flake,Optimal,Optimal,0%,no,Proximal,Mesio-proximal,NA,NA,NA,NA,NA,10.39999962,3.299999952,NA,Plain,Rectangular,60,NA,TRUE,Pronounced,FALSE,TRUE,Pronounced,NA,NA,Triangular,FALSE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,,,
RF.b_9401,D3d,66,b,Maiolica,FALSE,Blank,Flake,Maintenance,Maintenance,1-33%,yes,Complete,Complete,50.20000076,22.39999962,14.80000019,2.241071501,1.513513468,11.39999962,5.5,NA,Cortical,Rectangular,90,NA,TRUE,Moderate,FALSE,FALSE,NA,Curved slightly,0,Trapezoidal,TRUE,3,Axial,Unidirectional parallel,Straight,Step,Sub-parallel,FALSE,TRUE,NA,NA,NA,NA,NA,,,
RF.b_9402,D3d,46,e,Maiolica,FALSE,Blank,Blade,Optimal,Optimal,0%,no,Distal,Mesio-distal,NA,16.10000038,5.800000191,NA,2.775862043,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,Curved,0,Lateral steep,FALSE,2,Axial,Unidirectional parallel,Convex,Feathered,Sub-parallel,FALSE,FALSE,NA,NA,NA,NA,NA,,,
